,division_code,division_name,major_group_code,major_group_name,industry_group_code,industry_group_name
761,F,Wholesale Trade,50,Wholesale Trade-durable Goods,5033,"Roofing, Siding, and Insulation Materials"
762,F,Wholesale Trade,50,Wholesale Trade-durable Goods,5039,"Construction Materials, Not Elsewhere Classified"
763,F,Wholesale Trade,50,Wholesale Trade-durable Goods,5040,WHOLESALE-PROFESSIONAL & COMMERCIAL EQUIPMENT & SUPPLIES
764,F,Wholesale Trade,50,Wholesale Trade-durable Goods,5043,Photographic Equipment and Supplies
765,F,Wholesale Trade,50,Wholesale Trade-durable Goods,5044,Office Equipment
766,F,Wholesale Trade,50,Wholesale Trade-durable Goods,5045,Computers and Computer Peripheral Equipment and Software
767,F,Wholesale Trade,50,Wholesale Trade-durable Goods,5046,"Commercial Equipment, Not Elsewhere Classified"
768,F,Wholesale Trade,50,Wholesale Trade-durable Goods,5047,"Medical, Dental, and Hospital Equipment and Supplies"
769,F,Wholesale Trade,50,Wholesale Trade-durable Goods,5048,Ophthalmic Goods
770,F,Wholesale Trade,50,Wholesale Trade-durable Goods,5049,"Professional Equipment and Supplies, Not Elsewhere Classified"
771,F,Wholesale Trade,50,Wholesale Trade-durable Goods,5050,WHOLESALE-METALS & MINERALS (NO PETROLEUM)
772,F,Wholesale Trade,50,Wholesale Trade-durable Goods,5051,Metals Service Centers and Offices
773,F,Wholesale Trade,50,Wholesale Trade-durable Goods,5052,Coal and Other Minerals and Ores
774,F,Wholesale Trade,50,Wholesale Trade-durable Goods,5063,"Electrical Apparatus and Equipment Wiring Supplies, and Construction Materials"
775,F,Wholesale Trade,50,Wholesale Trade-durable Goods,5064,"Electrical Appliances, Television and Radio Sets"
776,F,Wholesale Trade,50,Wholesale Trade-durable Goods,5065,"Electronic Parts and Equipment, Not Elsewhere Classified"
777,F,Wholesale Trade,50,Wholesale Trade-durable Goods,5070,WHOLESALE-HARDWARE & PLUMBING & HEATING EQUIPMENT & SUPPLIES
778,F,Wholesale Trade,50,Wholesale Trade-durable Goods,5072,Hardware
779,F,Wholesale Trade,50,Wholesale Trade-durable Goods,5074,Plumbing and Heating Equipment and Supplies (Hydronics)
780,F,Wholesale Trade,50,Wholesale Trade-durable Goods,5075,Warm Air Heating and Air-Conditioning Equipment and Supplies
781,F,Wholesale Trade,50,Wholesale Trade-durable Goods,5078,Refrigeration Equipment and Supplies
782,F,Wholesale Trade,50,Wholesale Trade-durable Goods,5080,"WHOLESALE-MACHINERY, EQUIPMENT & SUPPLIES"
783,F,Wholesale Trade,50,Wholesale Trade-durable Goods,5082,Construction and Mining (Except Petroleum) Machinery and Equipment
784,F,Wholesale Trade,50,Wholesale Trade-durable Goods,5083,Farm and Garden Machinery and Equipment
785,F,Wholesale Trade,50,Wholesale Trade-durable Goods,5084,Industrial Machinery and Equipment
786,F,Wholesale Trade,50,Wholesale Trade-durable Goods,5085,Industrial Supplies
787,F,Wholesale Trade,50,Wholesale Trade-durable Goods,5087,Service Establishment Equipment and Supplies
788,F,Wholesale Trade,50,Wholesale Trade-durable Goods,5088,"Transportation Equipment and Supplies, Except Motor Vehicles"
789,F,Wholesale Trade,50,Wholesale Trade-durable Goods,5090,WHOLESALE-MISC DURABLE GOODS
790,F,Wholesale Trade,50,Wholesale Trade-durable Goods,5091,Sporting and Recreational Goods and Supplies
791,F,Wholesale Trade,50,Wholesale Trade-durable Goods,5092,Toys and Hobby Goods and Supplies
792,F,Wholesale Trade,50,Wholesale Trade-durable Goods,5093,Scrap and Waste Materials
793,F,Wholesale Trade,50,Wholesale Trade-durable Goods,5094,"Jewelry, Watches, Precious Stones, and Precious Metals"
794,F,Wholesale Trade,50,Wholesale Trade-durable Goods,5099,"Durable Goods, Not Elsewhere Classified"
795,F,Wholesale Trade,51,Wholesale Trade-non-durable Goods,5110,WHOLESALE-PAPER & PAPER PRODUCTS
796,F,Wholesale Trade,51,Wholesale Trade-non-durable Goods,5111,Printing and Writing Paper
797,F,Wholesale Trade,51,Wholesale Trade-non-durable Goods,5112,Stationery and Office Supplies
798,F,Wholesale Trade,51,Wholesale Trade-non-durable Goods,5113,Industrial and Personal Service Paper
799,F,Wholesale Trade,51,Wholesale Trade-non-durable Goods,5122,"Drugs, Drug Proprietaries, and Druggists' Sundries"
800,F,Wholesale Trade,51,Wholesale Trade-non-durable Goods,5130,"WHOLESALE-APPAREL, PIECE GOODS & NOTIONS"
801,F,Wholesale Trade,51,Wholesale Trade-non-durable Goods,5131,"Piece Goods, Notions, and Other Dry Good"
802,F,Wholesale Trade,51,Wholesale Trade-non-durable Goods,5136,Men's and Boy's Clothing and Furnishings
803,F,Wholesale Trade,51,Wholesale Trade-non-durable Goods,5137,"Women's, Children's, and Infants' Clothing and Accessories"
804,F,Wholesale Trade,51,Wholesale Trade-non-durable Goods,5139,Footwear
805,F,Wholesale Trade,51,Wholesale Trade-non-durable Goods,5140,WHOLESALE-GROCERIES & RELATED PRODUCTS
806,F,Wholesale Trade,51,Wholesale Trade-non-durable Goods,5141,"Groceries, General Line"
807,F,Wholesale Trade,51,Wholesale Trade-non-durable Goods,5142,Packaged Frozen Foods
808,F,Wholesale Trade,51,Wholesale Trade-non-durable Goods,5143,"Dairy Products, Except Dried or Canned"
809,F,Wholesale Trade,51,Wholesale Trade-non-durable Goods,5144,Poultry and Poultry Products
810,F,Wholesale Trade,51,Wholesale Trade-non-durable Goods,5145,Confectionery
811,F,Wholesale Trade,51,Wholesale Trade-non-durable Goods,5146,Fish and Seafoods
812,F,Wholesale Trade,51,Wholesale Trade-non-durable Goods,5147,Meats and Meat Products
813,F,Wholesale Trade,51,Wholesale Trade-non-durable Goods,5148,Fresh Fruits and Vegetables
814,F,Wholesale Trade,51,Wholesale Trade-non-durable Goods,5149,"Groceries and Related Products, Not Elsewhere Classified"
815,F,Wholesale Trade,51,Wholesale Trade-non-durable Goods,5150,WHOLESALE-FARM PRODUCT RAW MATERIALS
816,F,Wholesale Trade,51,Wholesale Trade-non-durable Goods,5153,Grain and Field Beans
817,F,Wholesale Trade,51,Wholesale Trade-non-durable Goods,5154,Livestock
818,F,Wholesale Trade,51,Wholesale Trade-non-durable Goods,5159,"Farm-Product Raw Materials, Not Elsewhere Classified"
819,F,Wholesale Trade,51,Wholesale Trade-non-durable Goods,5160,WHOLESALE-CHEMICALS & ALLIED PRODUCTS
820,F,Wholesale Trade,51,Wholesale Trade-non-durable Goods,5162,Plastics Materials and Basic Forms and Shapes
821,F,Wholesale Trade,51,Wholesale Trade-non-durable Goods,5169,"Chemicals and Allied Products, Not Elsewhere Classified"
822,F,Wholesale Trade,51,Wholesale Trade-non-durable Goods,5171,Petroleum Bulk stations and Terminals
823,F,Wholesale Trade,51,Wholesale Trade-non-durable Goods,5172,"Petroleum and Petroleum Products Wholesalers, Except Bulk Stations and Terminals"
824,F,Wholesale Trade,51,Wholesale Trade-non-durable Goods,5180,"WHOLESALE-BEER, WINE & DISTILLED ALCOHOLIC BEVERAGES"
825,F,Wholesale Trade,51,Wholesale Trade-non-durable Goods,5181,Beer and Ale
826,F,Wholesale Trade,51,Wholesale Trade-non-durable Goods,5182,Wine and Distilled Alcoholic Beverages
827,F,Wholesale Trade,51,Wholesale Trade-non-durable Goods,5190,WHOLESALE-MISCELLANEOUS NONDURABLE GOODS
828,F,Wholesale Trade,51,Wholesale Trade-non-durable Goods,5191,Farm Supplies
829,F,Wholesale Trade,51,Wholesale Trade-non-durable Goods,5192,"Books, Periodicals, and Newspapers"
830,F,Wholesale Trade,51,Wholesale Trade-non-durable Goods,5193,"Flowers, Nursery Stock, and Florists' Supplies"
831,F,Wholesale Trade,51,Wholesale Trade-non-durable Goods,5194,Tobacco and Tobacco Products
832,F,Wholesale Trade,51,Wholesale Trade-non-durable Goods,5198,"Paints, Varnishes, and Supplies"
833,F,Wholesale Trade,51,Wholesale Trade-non-durable Goods,5199,"Nondurable Goods, Not Elsewhere Classified"
834,G,Retail Trade,52,"Building Materials, Hardware, Garden Supply, And Mobile Home Dealers",5200,"RETAIL-BUILDING MATERIALS, HARDWARE, GARDEN SUPPLY"
835,G,Retail Trade,52,"Building Materials, Hardware, Garden Supply, And Mobile Home Dealers",5211,Lumber and Other Building Materials Dealers
836,G,Retail Trade,52,"Building Materials, Hardware, Garden Supply, And Mobile Home Dealers",5231,"Paint, Glass, and Wallpaper Stores"
837,G,Retail Trade,52,"Building Materials, Hardware, Garden Supply, And Mobile Home Dealers",5251,Hardware Stores
838,G,Retail Trade,52,"Building Materials, Hardware, Garden Supply, And Mobile Home Dealers",5261,"Retail Nurseries, Lawn and Garden Supply Stores"
839,G,Retail Trade,52,"Building Materials, Hardware, Garden Supply, And Mobile Home Dealers",5271,Mobile Home Dealers
840,G,Retail Trade,53,General Merchandise Stores,5311,Department Stores
841,G,Retail Trade,53,General Merchandise Stores,5331,Variety Stores
842,G,Retail Trade,53,General Merchandise Stores,5399,Miscellaneous General Merchandise Stores
843,G,Retail Trade,54,Food Stores,5400,RETAIL-FOOD STORES
844,G,Retail Trade,54,Food Stores,5411,Grocery Stores
845,G,Retail Trade,54,Food Stores,5412,RETAIL-CONVENIENCE STORES
846,G,Retail Trade,54,Food Stores,5421,"Meat and Fish (Seafood) Markets, Including Freezer Provisioners"
847,G,Retail Trade,54,Food Stores,5431,Fruit and Vegetable Markets
848,G,Retail Trade,54,Food Stores,5441,"Candy, Nut, and Confectionery Stores"
849,G,Retail Trade,54,Food Stores,5451,Dairy Products Stores
850,G,Retail Trade,54,Food Stores,5461,Retail Bakeries
851,G,Retail Trade,54,Food Stores,5499,Miscellaneous Food Stores
852,G,Retail Trade,55,Automotive Dealers And Gasoline Service Stations,5500,RETAIL-AUTO DEALERS & GASOLINE STATIONS
853,G,Retail Trade,55,Automotive Dealers And Gasoline Service Stations,5511,Motor Vehicle Dealers (New and Used)
854,G,Retail Trade,55,Automotive Dealers And Gasoline Service Stations,5521,Motor Vehicle Dealers (Used Only)
855,G,Retail Trade,55,Automotive Dealers And Gasoline Service Stations,5531,Auto and Home Supply Stores
856,G,Retail Trade,55,Automotive Dealers And Gasoline Service Stations,5541,Gasoline Service Stations
857,G,Retail Trade,55,Automotive Dealers And Gasoline Service Stations,5551,Boat Dealers
858,G,Retail Trade,55,Automotive Dealers And Gasoline Service Stations,5561,Recreational Vehicle Dealers
859,G,Retail Trade,55,Automotive Dealers And Gasoline Service Stations,5571,Motorcycle Dealers
860,G,Retail Trade,55,Automotive Dealers And Gasoline Service Stations,5599,"Automotive Dealers, Not Elsewhere Classified"
861,G,Retail Trade,56,Apparel And Accessory Stores,5600,RETAIL-APPAREL & ACCESSORY STORES
862,G,Retail Trade,56,Apparel And Accessory Stores,5611,Men's and Boys' Clothing and Accessory Stores
863,G,Retail Trade,56,Apparel And Accessory Stores,5621,Women's Clothing Stores
864,G,Retail Trade,56,Apparel And Accessory Stores,5632,Women's Accessory and Specialty Stores
865,G,Retail Trade,56,Apparel And Accessory Stores,5641,Children's and Infants' Wear Stores
866,G,Retail Trade,56,Apparel And Accessory Stores,5651,Family Clothing Stores
867,G,Retail Trade,56,Apparel And Accessory Stores,5661,Shoe Stores
868,G,Retail Trade,56,Apparel And Accessory Stores,5699,Miscellaneous Apparel and Accessory Stores
869,G,Retail Trade,57,"Home Furniture, Furnishings, And Equipment Stores",5700,"RETAIL-HOME FURNITURE, FURNISHINGS & EQUIPMENT STORES"
870,G,Retail Trade,57,"Home Furniture, Furnishings, And Equipment Stores",5712,Furniture Stores
871,G,Retail Trade,57,"Home Furniture, Furnishings, And Equipment Stores",5713,Floor Covering Stores
872,G,Retail Trade,57,"Home Furniture, Furnishings, And Equipment Stores",5714,"Drapery, Curtain, and Upholstery Stores"
873,G,Retail Trade,57,"Home Furniture, Furnishings, And Equipment Stores",5719,Miscellaneous home furnishings Stores
874,G,Retail Trade,57,"Home Furniture, Furnishings, And Equipment Stores",5722,Household Appliance Stores
875,G,Retail Trade,57,"Home Furniture, Furnishings, And Equipment Stores",5731,"Radio, Television, and Consumer Electronics Stores"
876,G,Retail Trade,57,"Home Furniture, Furnishings, And Equipment Stores",5734,Computer and Computer Software Stores
877,G,Retail Trade,57,"Home Furniture, Furnishings, And Equipment Stores",5735,Record and Prerecorded Tape Stores
878,G,Retail Trade,57,"Home Furniture, Furnishings, And Equipment Stores",5736,Musical Instrument Stores
879,G,Retail Trade,58,Eating And Drinking Places,5810,RETAIL-EATING & DRINKING PLACES
880,G,Retail Trade,58,Eating And Drinking Places,5812,Eating Places
881,G,Retail Trade,58,Eating And Drinking Places,5813,Drinking Places (alcoholic Beverages)
882,G,Retail Trade,59,Miscellaneous Retail,5900,RETAIL-MISCELLANEOUS RETAIL
883,G,Retail Trade,59,Miscellaneous Retail,5912,Drug Stores and Proprietary Stores
884,G,Retail Trade,59,Miscellaneous Retail,5921,Liquor Stores
885,G,Retail Trade,59,Miscellaneous Retail,5932,Used Merchandise Stores
886,G,Retail Trade,59,Miscellaneous Retail,5940,RETAIL-MISCELLANEOUS SHOPPING GOODS STORES
887,G,Retail Trade,59,Miscellaneous Retail,5941,Sporting Goods Stores and Bicycle Shops
888,G,Retail Trade,59,Miscellaneous Retail,5942,Book Stores
889,G,Retail Trade,59,Miscellaneous Retail,5943,Stationery Stores
890,G,Retail Trade,59,Miscellaneous Retail,5944,Jewelry Stores
891,G,Retail Trade,59,Miscellaneous Retail,5945,"Hobby, Toy, and Game Shops"
892,G,Retail Trade,59,Miscellaneous Retail,5946,Camera and Photographic Supply Stores
893,G,Retail Trade,59,Miscellaneous Retail,5947,"Gift, Novelty, and Souvenir Shops"
894,G,Retail Trade,59,Miscellaneous Retail,5948,Luggage and Leather Goods Stores
895,G,Retail Trade,59,Miscellaneous Retail,5949,"Sewing, Needlework, and Piece Goods Stores"
896,G,Retail Trade,59,Miscellaneous Retail,5960,RETAIL-NONSTORE RETAILERS
897,G,Retail Trade,59,Miscellaneous Retail,5961,Catalog and Mail-Order Houses
898,G,Retail Trade,59,Miscellaneous Retail,5962,Automatic Merchandising Machine Operators
899,G,Retail Trade,59,Miscellaneous Retail,5963,Direct Selling Establishments
900,G,Retail Trade,59,Miscellaneous Retail,5983,Fuel Oil Dealers
901,G,Retail Trade,59,Miscellaneous Retail,5984,Liquefied Petroleum Gas (Bottled Gas) Dealers
902,G,Retail Trade,59,Miscellaneous Retail,5989,"Fuel Dealers, Not Elsewhere Classified"
903,G,Retail Trade,59,Miscellaneous Retail,5990,"RETAIL-RETAIL STORES, NEC"
904,G,Retail Trade,59,Miscellaneous Retail,5992,Florists
905,G,Retail Trade,59,Miscellaneous Retail,5993,Tobacco Stores and Stands
906,G,Retail Trade,59,Miscellaneous Retail,5994,News Dealers and Newsstands
907,G,Retail Trade,59,Miscellaneous Retail,5995,Optical Goods Stores
908,G,Retail Trade,59,Miscellaneous Retail,5999,"Miscellaneous Retail Stores, Not Elsewhere Classified"
909,H,"Finance, Insurance, And Real Estate",60,Depository Institutions,6011,Federal Reserve Banks
910,H,"Finance, Insurance, And Real Estate",60,Depository Institutions,6019,"Central Reserve Depository Institutions, Not Elsewhere Classified"
911,H,"Finance, Insurance, And Real Estate",60,Depository Institutions,6021,National Commercial Banks
912,H,"Finance, Insurance, And Real Estate",60,Depository Institutions,6022,State Commercial Banks
913,H,"Finance, Insurance, And Real Estate",60,Depository Institutions,6029,"Commercial Banks, Not Elsewhere Classified"
914,H,"Finance, Insurance, And Real Estate",60,Depository Institutions,6035,"Savings Institutions, Federally Chartered"
915,H,"Finance, Insurance, And Real Estate",60,Depository Institutions,6036,"Savings Institutions, Not Federally Chartered"
916,H,"Finance, Insurance, And Real Estate",60,Depository Institutions,6061,"Credit Unions, Federally Chartered"
917,H,"Finance, Insurance, And Real Estate",60,Depository Institutions,6062,"Credit Unions, Not Federally Chartered"
918,H,"Finance, Insurance, And Real Estate",60,Depository Institutions,6081,Branches and Agencies of Foreign Banks
919,H,"Finance, Insurance, And Real Estate",60,Depository Institutions,6082,Foreign Trade and International Banking Institutions
920,H,"Finance, Insurance, And Real Estate",60,Depository Institutions,6091,Non-deposit Trust Facilities
921,H,"Finance, Insurance, And Real Estate",60,Depository Institutions,6099,"Functions Related to Depository Banking, Not Elsewhere Classified"
922,H,"Finance, Insurance, And Real Estate",61,Non-depository Credit Institutions,6111,Federal and Federally-Sponsored Credit Agencies
923,H,"Finance, Insurance, And Real Estate",61,Non-depository Credit Institutions,6141,Personal Credit Institutions
924,H,"Finance, Insurance, And Real Estate",61,Non-depository Credit Institutions,6153,"Short-Term Business Credit Institutions, Except Agricultural"
925,H,"Finance, Insurance, And Real Estate",61,Non-depository Credit Institutions,6159,Miscellaneous business Credit Institutions
926,H,"Finance, Insurance, And Real Estate",61,Non-depository Credit Institutions,6162,Mortgage Bankers and Loan Correspondents
927,H,"Finance, Insurance, And Real Estate",61,Non-depository Credit Institutions,6163,Loan Brokers
928,H,"Finance, Insurance, And Real Estate",61,Non-depository Credit Institutions,6172,FINANCE LESSORS
929,H,"Finance, Insurance, And Real Estate",61,Non-depository Credit Institutions,6189,ASSET-BACKED SECURITIES
930,H,"Finance, Insurance, And Real Estate",61,Non-depository Credit Institutions,6199,FINANCE SERVICES
931,H,"Finance, Insurance, And Real Estate",62,"Security And Commodity Brokers, Dealers, Exchanges, And Services",6200,"SECURITY & COMMODITY BROKERS, DEALERS, EXCHANGES & SERVICES"
932,H,"Finance, Insurance, And Real Estate",62,"Security And Commodity Brokers, Dealers, Exchanges, And Services",6211,"Security Brokers, Dealers, and Flotation Companies"
933,H,"Finance, Insurance, And Real Estate",62,"Security And Commodity Brokers, Dealers, Exchanges, And Services",6221,Commodity Contracts Brokers and Dealers
934,H,"Finance, Insurance, And Real Estate",62,"Security And Commodity Brokers, Dealers, Exchanges, And Services",6231,Security and Commodity Exchanges
935,H,"Finance, Insurance, And Real Estate",62,"Security And Commodity Brokers, Dealers, Exchanges, And Services",6282,Investment Advice
936,H,"Finance, Insurance, And Real Estate",62,"Security And Commodity Brokers, Dealers, Exchanges, And Services",6289,"Services Allied With the Exchange of Securities or Commodities, Not Elsewhere Classified"
937,H,"Finance, Insurance, And Real Estate",63,Insurance Carriers,6311,Life Insurance
938,H,"Finance, Insurance, And Real Estate",63,Insurance Carriers,6321,Accident and Health Insurance
939,H,"Finance, Insurance, And Real Estate",63,Insurance Carriers,6324,Hospital and Medical Service Plans
940,H,"Finance, Insurance, And Real Estate",63,Insurance Carriers,6331,"Fire, Marine, and Casualty Insurance"
941,H,"Finance, Insurance, And Real Estate",63,Insurance Carriers,6351,Surety Insurance
942,H,"Finance, Insurance, And Real Estate",63,Insurance Carriers,6361,Title Insurance
943,H,"Finance, Insurance, And Real Estate",63,Insurance Carriers,6371,"Pension, Health, and Welfare Funds"
944,H,"Finance, Insurance, And Real Estate",63,Insurance Carriers,6399,"Insurance Carriers, Not Elsewhere Classified"
945,H,"Finance, Insurance, And Real Estate",64,"Insurance Agents, Brokers, And Service",6411,"Insurance Agents, Brokers, and Service"
946,H,"Finance, Insurance, And Real Estate",65,Real Estate,6500,REAL ESTATE
947,H,"Finance, Insurance, And Real Estate",65,Real Estate,6510,REAL ESTATE OPERATORS (NO DEVELOPERS) & LESSORS
948,H,"Finance, Insurance, And Real Estate",65,Real Estate,6512,Operators of Nonresidential Buildings
949,H,"Finance, Insurance, And Real Estate",65,Real Estate,6513,Operators of Apartment Buildings
950,H,"Finance, Insurance, And Real Estate",65,Real Estate,6514,Operators of Dwellings Other Than Apartment Buildings
951,H,"Finance, Insurance, And Real Estate",65,Real Estate,6515,Operators of Residential Mobile Home Sites
952,H,"Finance, Insurance, And Real Estate",65,Real Estate,6517,Lessors of Railroad Property
953,H,"Finance, Insurance, And Real Estate",65,Real Estate,6519,"Lessors of Real Property, Not Elsewhere Classified"
954,H,"Finance, Insurance, And Real Estate",65,Real Estate,6531,Real Estate Agents and Managers
955,H,"Finance, Insurance, And Real Estate",65,Real Estate,6532,REAL ESTATE DEALERS (FOR THEIR OWN ACCOUNT)
956,H,"Finance, Insurance, And Real Estate",65,Real Estate,6541,Title Abstract Offices
957,H,"Finance, Insurance, And Real Estate",65,Real Estate,6552,"Land Subdividers and Developers, Except Cemeteries"
958,H,"Finance, Insurance, And Real Estate",65,Real Estate,6553,Cemetery Subdividers and Developers
959,H,"Finance, Insurance, And Real Estate",67,Holding And Other Investment Offices,6712,Offices of Bank Holding Companies
960,H,"Finance, Insurance, And Real Estate",67,Holding And Other Investment Offices,6719,"Offices of Holding Companies, Not Elsewhere Classified"
961,H,"Finance, Insurance, And Real Estate",67,Holding And Other Investment Offices,6722,"Management Investment Offices, Open-End"
962,H,"Finance, Insurance, And Real Estate",67,Holding And Other Investment Offices,6726,"Unit Investment Trusts, Face-Amount Certificate Offices, and Closed-End Management Investment Offices"
963,H,"Finance, Insurance, And Real Estate",67,Holding And Other Investment Offices,6732,"Educational, Religious, and Charitable Trusts"
964,H,"Finance, Insurance, And Real Estate",67,Holding And Other Investment Offices,6733,"Trusts, Except Educational, Religious, and Charitable"
965,H,"Finance, Insurance, And Real Estate",67,Holding And Other Investment Offices,6770,BLANK CHECKS
966,H,"Finance, Insurance, And Real Estate",67,Holding And Other Investment Offices,6792,Oil Royalty Traders
967,H,"Finance, Insurance, And Real Estate",67,Holding And Other Investment Offices,6794,Patent Owners and Lessors
968,H,"Finance, Insurance, And Real Estate",67,Holding And Other Investment Offices,6795,MINERAL ROYALTY TRADERS
969,H,"Finance, Insurance, And Real Estate",67,Holding And Other Investment Offices,6798,Real Estate Investment Trusts
970,H,"Finance, Insurance, And Real Estate",67,Holding And Other Investment Offices,6799,"Investors, Not Elsewhere Classified"
971,I,Services,70,"Hotels, Rooming Houses, Camps, And Other Lodging Places",7000,"HOTELS, ROOMING HOUSES, CAMPS & OTHER LODGING PLACES"
972,I,Services,70,"Hotels, Rooming Houses, Camps, And Other Lodging Places",7011,Hotels and Motels
973,I,Services,70,"Hotels, Rooming Houses, Camps, And Other Lodging Places",7021,Rooming and Boarding Houses
974,I,Services,70,"Hotels, Rooming Houses, Camps, And Other Lodging Places",7032,Sporting and Recreational Camps
975,I,Services,70,"Hotels, Rooming Houses, Camps, And Other Lodging Places",7033,Recreational Vehicle Parks and Campsite
976,I,Services,70,"Hotels, Rooming Houses, Camps, And Other Lodging Places",7041,"Organization Hotels and Lodging Houses, on Membership Basis"
977,I,Services,72,Personal Services,7200,SERVICES-PERSONAL SERVICES
978,I,Services,72,Personal Services,7211,"Power Laundries, Family and Commercial"
979,I,Services,72,Personal Services,7212,"Garment Pressing, and Agents for Laundries and Drycleaners"
980,I,Services,72,Personal Services,7213,Linen Supply
981,I,Services,72,Personal Services,7215,Coin-Operated Laundries and Drycleaning
982,I,Services,72,Personal Services,7216,"Drycleaning Plants, Except Rug Cleaning"
983,I,Services,72,Personal Services,7217,Carpet and Upholstery Cleaning
984,I,Services,72,Personal Services,7218,Industrial Launderers
985,I,Services,72,Personal Services,7219,"Laundry and Garment Services, Not Elsewhere Classified"
986,I,Services,72,Personal Services,7221,"Photographic Studios, Portrait"
987,I,Services,72,Personal Services,7231,Beauty Shops
988,I,Services,72,Personal Services,7241,Barber Shops
989,I,Services,72,Personal Services,7251,Shoe Repair Shops and Shoeshine Parlors
990,I,Services,72,Personal Services,7261,Funeral Service and Crematories
991,I,Services,72,Personal Services,7291,Tax Return Preparation Services
992,I,Services,72,Personal Services,7299,"Miscellaneous Personal Services, Not Elsewhere Classified"
993,I,Services,73,Business Services,7310,SERVICES-ADVERTISING
994,I,Services,73,Business Services,7311,Advertising Agencies
995,I,Services,73,Business Services,7312,Outdoor Advertising Services
996,I,Services,73,Business Services,7313,"Radio, Television, and Publishers' Advertising Representatives"
997,I,Services,73,Business Services,7319,"Advertising, Not Elsewhere Classified"
998,I,Services,73,Business Services,7320,"SERVICES-CONSUMER CREDIT REPORTING, COLLECTION AGENCIES"
999,I,Services,73,Business Services,7322,Adjustment and Collection Services
1000,I,Services,73,Business Services,7323,Credit Reporting Services
1001,I,Services,73,Business Services,7330,"SERVICES-MAILING, REPRODUCTION, COMMERCIAL ART & PHOTOGRAPHY"
1002,I,Services,73,Business Services,7331,Direct Mail Advertising Services
1003,I,Services,73,Business Services,7334,Photocopying and Duplicating Services
1004,I,Services,73,Business Services,7335,Commercial Photography
1005,I,Services,73,Business Services,7336,Commercial Art and Graphic Design
1006,I,Services,73,Business Services,7338,Secretarial and Court Reporting Services
1007,I,Services,73,Business Services,7340,SERVICES-TO DWELLINGS & OTHER BUILDINGS
1008,I,Services,73,Business Services,7342,Disinfecting and Pest Control Services
1009,I,Services,73,Business Services,7349,"Building Cleaning and Maintenance Services, Not Elsewhere"
1010,I,Services,73,Business Services,7350,SERVICES-MISCELLANEOUS EQUIPMENT RENTAL & LEASING
1011,I,Services,73,Business Services,7352,Medical Equipment Rental and Leasing
1012,I,Services,73,Business Services,7353,Heavy Construction Equipment Rental and Leasing
1013,I,Services,73,Business Services,7359,"Equipment Rental and Leasing, Not Elsewhere Classified"
1014,I,Services,73,Business Services,7361,Employment Agencies
1015,I,Services,73,Business Services,7363,Help Supply Services
1016,I,Services,73,Business Services,7370,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC."
1017,I,Services,73,Business Services,7371,Computer Programming Services
1018,I,Services,73,Business Services,7372,Prepackaged Software
1019,I,Services,73,Business Services,7373,Computer Integrated Systems Design
1020,I,Services,73,Business Services,7374,Computer Processing and Data Preparation and Processing Services
1021,I,Services,73,Business Services,7375,Information Retrieval Services
1022,I,Services,73,Business Services,7376,Computer Facilities Management Services
1023,I,Services,73,Business Services,7377,Computer Rental and Leasing
1024,I,Services,73,Business Services,7378,Computer Maintenance and Repair
1025,I,Services,73,Business Services,7379,"Computer Related Services, Not Elsewhere Classified"
1026,I,Services,73,Business Services,7380,SERVICES-MISCELLANEOUS BUSINESS SERVICES
1027,I,Services,73,Business Services,7381,"Detective, Guard, and Armored Car Services"
1028,I,Services,73,Business Services,7382,Security Systems Services
1029,I,Services,73,Business Services,7383,News Syndicates
1030,I,Services,73,Business Services,7384,Photofinishing Laboratories
1031,I,Services,73,Business Services,7385,SERVICES-TELEPHONE INTERCONNECT SYSTEMS
1032,I,Services,73,Business Services,7389,"Business Services, Not Elsewhere Classified"
1033,I,Services,75,"Automotive Repair, Services, And Parking",7500,"SERVICES-AUTOMOTIVE REPAIR, SERVICES & PARKING"
1034,I,Services,75,"Automotive Repair, Services, And Parking",7510,SERVICES-AUTO RENTAL & LEASING (NO DRIVERS)
1035,I,Services,75,"Automotive Repair, Services, And Parking",7513,"Truck Rental and Leasing, Without Drivers"
1036,I,Services,75,"Automotive Repair, Services, And Parking",7514,Passenger Car Rental
1037,I,Services,75,"Automotive Repair, Services, And Parking",7515,Passenger Car Leasing
1038,I,Services,75,"Automotive Repair, Services, And Parking",7519,Utility Trailer and Recreational Vehicle Rental
1039,I,Services,75,"Automotive Repair, Services, And Parking",7521,Automobile Parking
1040,I,Services,75,"Automotive Repair, Services, And Parking",7532,"Top, Body, and Upholstery Repair Shops and Paint Shops"
1041,I,Services,75,"Automotive Repair, Services, And Parking",7533,Automotive Exhaust System Repair Shops
1042,I,Services,75,"Automotive Repair, Services, And Parking",7534,Tire Retreading and Repair Shops
1043,I,Services,75,"Automotive Repair, Services, And Parking",7536,Automotive Glass Replacement Shops
1044,I,Services,75,"Automotive Repair, Services, And Parking",7537,Automotive Transmission Repair Shops
1045,I,Services,75,"Automotive Repair, Services, And Parking",7538,General Automotive Repair Shops
1046,I,Services,75,"Automotive Repair, Services, And Parking",7539,"Automotive Repair Shops, Not Elsewhere Classified"
1047,I,Services,75,"Automotive Repair, Services, And Parking",7542,Carwashes
