Date,Close,Volume
1984-12-27,0.22,736000
1984-12-28,0.22,1017600
1984-12-31,0.22,1750400
1985-01-02,0.23,121600
1985-01-03,0.23,339200
1985-01-04,0.23,217600
1985-01-07,0.23,230400
1985-01-08,0.23,361600
1985-01-09,0.22,284800
1985-01-10,0.22,313600
1985-01-11,0.23,1033600
1985-01-14,0.22,499200
1985-01-15,0.22,1740800
1985-01-16,0.22,608000
1985-01-17,0.23,1974400
1985-01-18,0.23,400000
1985-01-21,0.24,531200
1985-01-22,0.24,1888000
1985-01-23,0.24,217600
1985-01-24,0.24,697600
1985-01-25,0.24,1072000
1985-01-28,0.25,489600
1985-01-29,0.25,1033600
1985-01-30,0.25,1065600
1985-01-31,0.25,1158400
1985-02-01,0.25,1104000
1985-02-04,0.25,732800
1985-02-05,0.25,720000
1985-02-06,0.25,1180800
1985-02-07,0.25,809600
1985-02-08,0.25,233600
1985-02-11,0.25,518400
1985-02-12,0.25,1670400
1985-02-13,0.25,384000
1985-02-14,0.25,496000
1985-02-15,0.25,278400
1985-02-19,0.25,160000
1985-02-20,0.25,688000
1985-02-21,0.24,230400
1985-02-22,0.24,288000
1985-02-25,0.24,262400
1985-02-26,0.24,1916800
1985-02-27,0.24,320000
1985-02-28,0.24,1072000
1985-03-01,0.24,201600
1985-03-04,0.25,448000
1985-03-05,0.24,905600
1985-03-06,0.24,1801600
1985-03-07,0.24,1107200
1985-03-08,0.24,764800
1985-03-11,0.24,454400
1985-03-12,0.24,291200
1985-03-13,0.24,979200
1985-03-14,0.25,921600
1985-03-15,0.25,214400
1985-03-18,0.25,428800
1985-03-19,0.25,326400
1985-03-20,0.25,502400
1985-03-21,0.25,540800
1985-03-22,0.25,83200
1985-03-25,0.25,310400
1985-03-26,0.25,1142400
1985-03-27,0.26,1260800
1985-03-28,0.25,284800
1985-03-29,0.25,1222400
1985-04-01,0.25,1232000
1985-04-02,0.25,214400
1985-04-03,0.25,288000
1985-04-04,0.25,156800
1985-04-08,0.24,236800
1985-04-09,0.25,1702400
1985-04-10,0.25,576000
1985-04-11,0.26,515200
1985-04-12,0.27,630400
1985-04-15,0.26,649600
1985-04-16,0.26,320000
1985-04-17,0.25,470400
1985-04-18,0.25,550400
1985-04-19,0.25,275200
1985-04-22,0.25,352000
1985-04-23,0.25,124800
1985-04-24,0.25,342400
1985-04-25,0.25,672000
1985-04-26,0.25,316800
1985-04-29,0.25,1708800
1985-04-30,0.25,364800
1985-05-01,0.25,470400
1985-05-02,0.25,361600
1985-05-03,0.25,288000
1985-05-06,0.25,86400
1985-05-07,0.25,697600
1985-05-08,0.25,35200
1985-05-09,0.25,579200
1985-05-10,0.27,1686400
1985-05-13,0.26,265600
1985-05-14,0.26,560000
1985-05-15,0.27,668800
1985-05-16,0.27,464000
1985-05-17,0.26,742400
1985-05-20,0.27,208000
1985-05-21,0.26,531200
1985-05-22,0.27,688000
1985-05-23,0.26,188800
1985-05-24,0.27,793600
1985-05-28,0.26,726400
1985-05-29,0.26,4192000
1985-05-30,0.27,3728000
1985-05-31,0.27,969600
1985-06-03,0.28,960000
1985-06-04,0.28,4265600
1985-06-05,0.29,947200
1985-06-06,0.29,1427200
1985-06-07,0.28,704000
1985-06-10,0.28,390400
1985-06-11,0.28,678400
1985-06-12,0.28,172800
1985-06-13,0.27,201600
1985-06-14,0.28,553600
1985-06-17,0.28,313600
1985-06-18,0.28,348800
1985-06-19,0.28,214400
1985-06-20,0.28,118400
1985-06-21,0.28,342400
1985-06-24,0.28,284800
1985-06-25,0.29,1929600
1985-06-26,0.29,217600
1985-06-27,0.29,326400
1985-06-28,0.28,1366400
1985-07-01,0.28,1104000
1985-07-02,0.29,1462400
1985-07-03,0.29,252800
1985-07-05,0.29,217600
1985-07-08,0.28,608000
1985-07-09,0.28,163200
1985-07-10,0.28,1462400
1985-07-11,0.28,1113600
1985-07-12,0.28,3478400
1985-07-15,0.28,556800
1985-07-16,0.29,1692800
1985-07-17,0.29,1958400
1985-07-18,0.29,230400
1985-07-19,0.29,272000
1985-07-22,0.29,214400
1985-07-23,0.29,134400
1985-07-24,0.29,332800
1985-07-25,0.29,320000
1985-07-26,0.29,3814400
1985-07-29,0.29,80000
1985-07-30,0.29,83200
1985-07-31,0.29,227200
1985-08-01,0.29,320000
1985-08-02,0.29,505600
1985-08-05,0.28,233600
1985-08-06,0.28,636800
1985-08-07,0.28,534400
1985-08-08,0.28,115200
1985-08-09,0.28,217600
1985-08-12,0.27,67200
1985-08-13,0.27,160000
1985-08-14,0.28,499200
1985-08-15,0.28,304000
1985-08-16,0.28,147200
1985-08-19,0.28,2192000
1985-08-20,0.29,272000
1985-08-21,0.29,2716800
1985-08-22,0.29,57600
1985-08-23,0.29,345600
1985-08-26,0.29,1152000
1985-08-27,0.29,291200
1985-08-28,0.29,172800
1985-08-29,0.29,579200
1985-08-30,0.29,780800
1985-09-03,0.29,448000
1985-09-04,0.29,198400
1985-09-05,0.29,787200
1985-09-06,0.29,646400
1985-09-09,0.29,268800
1985-09-10,0.29,1030400
1985-09-11,0.29,64000
1985-09-12,0.29,320000
1985-09-13,0.28,521600
1985-09-16,0.28,809600
1985-09-17,0.28,297600
1985-09-18,0.28,230400
1985-09-19,0.28,240000
1985-09-20,0.28,121600
1985-09-23,0.28,614400
1985-09-24,0.28,432000
1985-09-25,0.27,169600
1985-09-26,0.28,300800
1985-09-30,0.28,566400
1985-10-01,0.28,969600
1985-10-02,0.28,160000
1985-10-03,0.29,339200
1985-10-04,0.28,1000000
1985-10-07,0.29,1080000
1985-10-08,0.3,931200
1985-10-09,0.3,531200
1985-10-10,0.3,3945600
1985-10-11,0.32,1113600
1985-10-14,0.31,496000
1985-10-15,0.31,2064000
1985-10-16,0.31,862400
1985-10-17,0.31,2094400
1985-10-18,0.32,614400
1985-10-21,0.32,1150400
1985-10-22,0.33,1848000
1985-10-23,0.33,598400
1985-10-24,0.33,364800
1985-10-25,0.33,945600
1985-10-28,0.33,267200
1985-10-29,0.32,168000
1985-10-30,0.32,560000
1985-10-31,0.33,608000
1985-11-01,0.35,3006400
1985-11-04,0.35,1401600
1985-11-05,0.35,1272000
1985-11-06,0.34,1798400
1985-11-07,0.34,1700800
1985-11-08,0.34,2259200
1985-11-11,0.34,1070400
1985-11-12,0.34,3145600
1985-11-13,0.33,436800
1985-11-14,0.35,419200
1985-11-15,0.34,294400
1985-11-18,0.33,561600
1985-11-19,0.34,456000
1985-11-20,0.33,990400
1985-11-21,0.34,1824000
1985-11-22,0.34,1555200
1985-11-25,0.34,353600
1985-11-26,0.34,465600
1985-11-27,0.34,1054400
1985-11-29,0.34,3076800
1985-12-02,0.34,2212800
1985-12-03,0.34,281600
1985-12-04,0.34,1566400
1985-12-05,0.34,3342400
1985-12-06,0.4,700800
1985-12-09,0.4,740800
1985-12-10,0.41,5054400
1985-12-11,0.42,3302400
1985-12-12,0.43,1400000
1985-12-13,0.44,867200
1985-12-16,0.43,656000
1985-12-17,0.44,825600
1985-12-18,0.44,763200
1985-12-19,0.44,2681600
1985-12-20,0.47,908800
1985-12-23,0.46,1345600
1985-12-24,0.44,488000
1985-12-26,0.45,131200
1985-12-27,0.46,382400
1985-12-30,0.46,534400
1985-12-31,0.46,752000
1986-01-02,0.46,422400
1986-01-03,0.45,444800
1986-01-06,0.45,836800
1986-01-07,0.45,716800
1986-01-08,0.45,544000
1986-01-09,0.43,1059200
1986-01-10,0.43,284800
1986-01-13,0.43,550400
1986-01-14,0.43,244800
1986-01-15,0.44,280000
1986-01-16,0.44,320000
1986-01-17,0.43,686400
1986-01-20,0.43,91200
1986-01-21,0.43,171200
1986-01-22,0.43,913600
1986-01-23,0.44,345600
1986-01-24,0.44,214400
1986-01-27,0.45,622400
1986-01-28,0.46,396800
1986-01-29,0.45,2488000
1986-01-30,0.45,542400
1986-01-31,0.46,425600
1986-02-03,0.47,1841600
1986-02-04,0.46,1228800
1986-02-05,0.47,257600
1986-02-06,0.47,1076800
1986-02-07,0.47,257600
1986-02-10,0.47,537600
1986-02-11,0.47,553600
1986-02-12,0.47,219200
1986-02-13,0.47,305600
1986-02-14,0.47,1801600
1986-02-18,0.47,875200
1986-02-19,0.48,2356800
1986-02-20,0.48,1155200
1986-02-21,0.47,2281600
1986-02-24,0.47,1358400
1986-02-25,0.47,2230400
1986-02-26,0.47,1208000
1986-02-27,0.47,1012800
1986-02-28,0.48,1521600
1986-03-03,0.48,667200
1986-03-04,0.49,353600
1986-03-05,0.55,235200
1986-03-06,0.56,430400
1986-03-07,0.55,235200
1986-03-10,0.57,1296000
1986-03-11,0.57,315200
1986-03-12,0.58,1331200
1986-03-13,0.58,262400
1986-03-14,0.59,446400
1986-03-17,0.56,371200
1986-03-18,0.57,729600
1986-03-19,0.58,464000
1986-03-20,0.6,860800
1986-03-21,0.6,601600
1986-03-24,0.59,320000
1986-03-25,0.59,358400
1986-03-26,0.6,230400
1986-03-27,0.6,721600
1986-03-31,0.6,182400
1986-04-01,0.6,1412800
1986-04-02,0.59,291200
1986-04-03,0.58,310400
1986-04-04,0.58,440000
1986-04-07,0.57,758400
1986-04-08,0.56,630400
1986-04-09,0.58,784000
1986-04-10,0.59,265600
1986-04-11,0.58,812800
1986-04-14,0.58,484800
1986-04-15,0.58,419200
1986-04-16,0.6,281600
1986-04-17,0.6,360000
1986-04-18,0.61,156800
1986-04-21,0.61,601600
1986-04-22,0.6,283200
1986-04-23,0.6,265600
1986-04-24,0.6,185600
1986-04-25,0.6,772800
1986-04-28,0.6,238400
1986-04-29,0.6,1025600
1986-04-30,0.59,716800
1986-05-01,0.58,116800
1986-05-02,0.58,686400
1986-05-05,0.56,464000
1986-05-06,0.56,611200
1986-05-07,0.55,798400
1986-05-08,0.52,2897600
1986-05-09,0.51,3739200
1986-05-12,0.52,2120000
1986-05-13,0.53,1840000
1986-05-14,0.53,2107200
1986-05-15,0.52,1478400
1986-05-16,0.51,2131200
1986-05-19,0.52,625600
1986-05-20,0.53,604800
1986-05-21,0.54,451200
1986-05-22,0.55,187200
1986-05-23,0.56,571200
1986-05-27,0.59,376000
1986-05-28,0.58,1083200
1986-05-29,0.56,404800
1986-05-30,0.54,1344000
1986-06-02,0.56,675200
1986-06-03,0.56,465600
1986-06-04,0.65,176000
1986-06-05,0.66,548800
1986-06-06,0.65,753600
1986-06-09,0.62,580800
1986-06-10,0.62,358400
1986-06-11,0.63,209600
1986-06-12,0.64,161600
1986-06-13,0.66,361600
1986-06-16,0.66,868800
1986-06-17,0.64,259200
1986-06-18,0.63,459200
1986-06-19,0.63,113600
1986-06-20,0.63,916800
1986-06-23,0.65,726400
1986-06-24,0.66,249600
1986-06-25,0.65,627200
1986-06-26,0.63,849600
1986-06-27,0.62,1376000
1986-06-30,0.63,1412800
1986-07-01,0.65,891200
1986-07-02,0.65,766400
1986-07-03,0.65,336000
1986-07-07,0.64,588800
1986-07-08,0.63,998400
1986-07-09,0.62,1284800
1986-07-10,0.62,724800
1986-07-11,0.61,1091200
1986-07-14,0.6,1900800
1986-07-15,0.6,1512000
1986-07-16,0.61,1068800
1986-07-17,0.61,428800
1986-07-18,0.61,507200
1986-07-21,0.6,185600
1986-07-22,0.62,334400
1986-07-23,0.62,321600
1986-07-24,0.61,566400
1986-07-25,0.61,371200
1986-07-28,0.61,452800
1986-07-29,0.61,220800
1986-07-30,0.6,1380800
1986-07-31,0.6,680000
1986-08-01,0.6,974400
1986-08-04,0.6,721600
1986-08-05,0.6,816000
1986-08-06,0.6,628800
1986-08-07,0.6,1702400
1986-08-08,0.6,172800
1986-08-11,0.6,507200
1986-08-12,0.61,675200
1986-08-13,0.62,606400
1986-08-14,0.63,1291200
1986-08-15,0.63,168000
1986-08-18,0.62,1248000
1986-08-19,0.64,977600
1986-08-20,0.68,592000
1986-08-21,0.69,2009600
1986-08-22,0.7,417600
1986-08-25,0.69,364800
1986-08-26,0.69,4740800
1986-08-27,0.67,1456000
1986-08-28,0.68,404800
1986-08-29,0.67,427200
1986-09-02,0.68,873600
1986-09-03,0.69,336000
1986-09-04,0.8,510400
1986-09-05,0.79,441600
1986-09-08,0.78,956800
1986-09-09,0.79,292800
1986-09-10,0.79,262400
1986-09-11,0.76,832000
1986-09-12,0.73,667200
1986-09-15,0.72,491200
1986-09-16,0.71,558400
1986-09-17,0.73,1236800
1986-09-18,0.74,216000
1986-09-19,0.75,276800
1986-09-22,0.77,235200
1986-09-23,0.79,2129600
1986-09-24,0.8,2220800
1986-09-25,0.79,894400
1986-09-26,0.79,235200
1986-09-29,0.79,212800
1986-09-30,0.8,1022400
1986-10-01,0.79,406400
1986-10-02,0.79,931200
1986-10-03,0.79,705600
1986-10-06,0.78,563200
1986-10-07,0.79,598400
1986-10-08,0.79,240000
1986-10-09,0.79,505600
1986-10-10,0.79,246400
1986-10-13,0.79,99200
1986-10-14,0.8,395200
1986-10-15,0.81,1440000
1986-10-16,0.82,1356800
1986-10-17,0.83,745600
1986-10-20,0.82,452800
1986-10-21,0.84,1038400
1986-10-22,0.87,3942400
1986-10-23,0.87,593600
1986-10-24,0.86,409600
1986-10-27,0.86,417600
1986-10-28,0.88,1145600
1986-10-29,0.87,494400
1986-10-30,0.89,622400
1986-10-31,0.88,1888000
1986-11-03,0.89,649600
1986-11-04,0.89,1364800
1986-11-05,0.89,1222400
1986-11-06,0.89,1044800
1986-11-07,0.89,465600
1986-11-10,0.9,654400
1986-11-11,0.89,296000
1986-11-12,0.89,299200
1986-11-13,0.86,840000
1986-11-14,0.84,568000
1986-11-17,0.85,251200
1986-11-18,0.8,779200
1986-11-19,0.84,657600
1986-11-20,0.88,800000
1986-11-21,0.88,761600
1986-11-24,0.88,625600
1986-11-25,0.89,792000
1986-11-26,0.89,240000
1986-11-28,0.94,7036800
1986-12-01,0.91,7646400
1986-12-02,0.91,1841600
1986-12-03,0.92,2963200
1986-12-04,0.92,2062400
1986-12-05,0.91,3825600
1986-12-08,0.91,776000
1986-12-09,0.89,835200
1986-12-10,0.9,929600
1986-12-11,0.88,787200
1986-12-12,0.87,588800
1986-12-15,0.85,939200
1986-12-16,0.85,764800
1986-12-17,0.85,902400
1986-12-18,0.81,2225600
1986-12-19,0.85,1790400
1986-12-22,0.85,838400
1986-12-23,0.84,1003200
1986-12-24,0.84,624000
1986-12-26,0.84,219200
1986-12-29,0.82,1419200
1986-12-30,0.83,776000
1986-12-31,0.83,872000
1987-01-02,0.87,248000
1987-01-05,0.92,1260800
1987-01-06,0.92,1315200
1987-01-07,0.91,1280000
1987-01-08,0.91,793600
1987-01-09,0.94,1078400
1987-01-12,0.94,584000
1987-01-13,0.91,628800
1987-01-14,0.93,635200
1987-01-15,0.93,603200
1987-01-16,0.93,2224000
1987-01-19,0.94,828800
1987-01-20,0.94,1832000
1987-01-21,0.93,1355200
1987-01-22,0.99,1619200
1987-01-23,0.99,2416000
1987-01-26,0.97,1008000
1987-01-27,0.97,1756800
1987-01-28,0.96,644800
1987-01-29,0.97,716800
1987-01-30,0.97,777600
1987-02-02,0.98,628800
1987-02-03,0.93,1049600
1987-02-04,0.96,571200
1987-02-05,0.97,1128000
1987-02-06,0.98,646400
1987-02-09,0.97,364800
1987-02-10,0.95,340800
1987-02-11,0.95,436800
1987-02-12,0.95,560000
1987-02-13,0.96,892800
1987-02-17,0.98,816000
1987-02-18,0.97,1092800
1987-02-19,0.97,696000
1987-02-20,0.97,400000
1987-02-23,0.98,539200
1987-02-24,0.98,208000
1987-02-25,0.99,507200
1987-02-26,0.98,228800
1987-02-27,0.97,249600
1987-03-02,0.96,398400
1987-03-03,0.97,1043200
1987-03-04,0.94,396800
1987-03-05,0.97,1832000
1987-03-06,0.98,342400
1987-03-09,0.99,369600
1987-03-10,1.0,657600
1987-03-11,1.0,627200
1987-03-12,1.0,1068800
1987-03-13,0.99,403200
1987-03-16,0.99,643200
1987-03-17,0.98,897600
1987-03-18,0.99,900800
1987-03-19,0.98,1166400
1987-03-20,1.02,838400
1987-03-23,1.05,443200
1987-03-24,1.04,713600
1987-03-25,1.04,228800
1987-03-26,1.04,486400
1987-03-27,1.03,470400
1987-03-30,1.0,820800
1987-03-31,1.08,1038400
1987-04-01,1.05,1174400
1987-04-02,1.02,348800
1987-04-03,1.02,2240000
1987-04-06,1.01,368000
1987-04-07,1.0,803200
1987-04-08,0.99,504000
1987-04-09,0.96,1072000
1987-04-10,0.97,2048000
1987-04-13,0.95,881600
1987-04-14,0.95,1865600
1987-04-15,0.97,833600
1987-04-16,0.99,566400
1987-04-20,0.97,515200
1987-04-21,0.99,1148800
1987-04-22,0.95,769600
1987-04-23,0.92,784000
1987-04-24,0.87,940800
1987-04-27,0.9,1481600
1987-04-28,0.89,1307200
1987-04-29,0.93,1608000
1987-04-30,0.98,524800
1987-05-01,0.96,398400
1987-05-04,0.97,512000
1987-05-05,0.98,1020800
1987-05-06,0.95,875200
1987-05-07,0.96,712000
1987-05-08,0.96,372800
1987-05-11,0.96,1484800
1987-05-12,0.97,560000
1987-05-13,0.95,348800
1987-05-14,0.96,585600
1987-05-15,0.93,332800
1987-05-18,0.94,937600
1987-05-19,0.91,1184000
1987-05-20,0.9,348800
1987-05-21,0.92,244800
1987-05-22,0.9,684800
1987-05-26,0.91,803200
1987-05-27,0.92,672000
1987-05-28,0.94,785600
1987-05-29,0.93,681600
1987-06-01,0.94,499200
1987-06-02,0.93,288000
1987-06-03,0.94,856000
1987-06-04,0.96,345600
1987-06-05,0.95,395200
1987-06-08,0.96,836800
1987-06-09,0.95,686400
1987-06-10,0.95,740800
1987-06-11,0.97,742400
1987-06-12,0.96,1884800
1987-06-15,1.01,1664000
1987-06-16,0.99,440000
1987-06-17,0.98,588800
1987-06-18,0.99,848000
1987-06-19,0.99,1452800
1987-06-22,0.99,1176000
1987-06-23,1.0,390400
1987-06-24,0.97,7153600
1987-06-25,1.0,2067200
1987-06-26,1.0,436800
1987-06-29,1.02,800000
1987-06-30,0.99,1260800
1987-07-01,1.01,726400
1987-07-02,1.0,568000
1987-07-06,1.0,692800
1987-07-07,1.01,526400
1987-07-08,1.0,249600
1987-07-09,1.01,884800
1987-07-10,1.01,576000
1987-07-13,1.01,672000
1987-07-14,1.01,833600
1987-07-15,1.02,281600
1987-07-16,1.02,446400
1987-07-17,1.07,840000
1987-07-20,1.06,352000
1987-07-21,1.05,537600
1987-07-22,1.04,1385600
1987-07-23,1.0,609600
1987-07-24,1.0,240000
1987-07-27,0.99,1076800
1987-07-28,0.99,380800
1987-07-29,1.0,904000
1987-07-30,0.98,526400
1987-07-31,0.99,780800
1987-08-03,0.97,801600
1987-08-04,0.99,1372800
1987-08-05,1.01,1224000
1987-08-06,1.05,889600
1987-08-07,1.05,1500800
1987-08-10,1.1,995200
1987-08-11,1.11,2070400
1987-08-12,1.12,772800
1987-08-13,1.1,766400
1987-08-14,1.1,942400
1987-08-17,1.11,430400
1987-08-18,1.1,961600
1987-08-19,1.11,619200
1987-08-20,1.12,619200
1987-08-21,1.12,585600
1987-08-24,1.1,584000
1987-08-25,1.12,953600
1987-08-26,1.11,449600
1987-08-27,1.12,1696000
1987-08-28,1.12,3288000
1987-08-31,1.12,547200
1987-09-01,1.14,1678400
1987-09-02,1.13,536000
1987-09-03,1.18,1731200
1987-09-04,1.18,1553600
1987-09-08,1.16,1003200
1987-09-09,1.16,1168000
1987-09-10,1.15,988800
1987-09-11,1.17,961600
1987-09-14,1.21,1552000
1987-09-15,1.18,1209600
1987-09-16,1.18,748800
1987-09-17,1.22,800000
1987-09-18,1.23,3398400
1987-09-21,1.2,534400
1987-09-22,1.22,705600
1987-09-23,1.22,752000
1987-09-24,1.21,726400
1987-09-25,1.2,168000
1987-09-28,1.2,593600
1987-09-29,1.17,374400
1987-09-30,1.21,662400
1987-10-01,1.22,1091200
1987-10-02,1.23,607200
1987-10-05,1.19,404000
1987-10-06,1.1,934400
1987-10-07,1.17,2409600
1987-10-08,1.15,479200
1987-10-09,1.15,378400
1987-10-12,1.13,709600
1987-10-13,1.19,600800
1987-10-14,1.11,991200
1987-10-15,1.08,1029600
1987-10-16,0.99,1297600
1987-10-19,0.79,3209600
1987-10-20,0.93,2444000
1987-10-21,0.97,1887200
1987-10-22,0.92,5534400
1987-10-23,0.93,808800
1987-10-26,0.87,957600
1987-10-27,0.88,716800
1987-10-28,0.89,1500000
1987-10-29,0.92,970400
1987-10-30,0.94,1461600
1987-11-02,0.94,1113600
1987-11-03,0.9,613600
1987-11-04,0.9,567200
1987-11-05,0.9,1005600
1987-11-06,0.88,824000
1987-11-09,0.87,1193600
1987-11-10,0.85,966400
1987-11-11,0.89,809600
1987-11-12,0.93,724800
1987-11-13,0.89,782400
1987-11-16,0.92,689600
1987-11-17,0.94,554400
1987-11-18,0.96,935200
1987-11-19,0.95,3776800
1987-11-20,0.96,1953600
1987-11-23,0.96,380000
1987-11-24,0.98,812800
1987-11-25,0.98,478400
1987-11-27,0.96,180800
1987-11-30,0.93,1421600
1987-12-01,0.93,1404000
1987-12-02,0.95,359200
1987-12-03,0.89,2495200
1987-12-04,0.89,688000
1987-12-07,0.96,664800
1987-12-08,1.02,1040800
1987-12-09,1.04,1980000
1987-12-10,1.0,922400
1987-12-11,1.0,792800
1987-12-14,1.04,1304000
1987-12-15,1.05,890400
1987-12-16,1.09,733600
1987-12-17,1.08,962400
1987-12-18,1.1,1780000
1987-12-21,1.08,663200
1987-12-22,1.08,881600
1987-12-23,1.15,1300800
1987-12-24,1.14,1026400
1987-12-28,1.13,855200
1987-12-29,1.12,489600
1987-12-30,1.14,786400
1987-12-31,1.18,1260000
1988-01-04,1.18,907200
1988-01-05,1.16,823200
1988-01-06,1.17,1021600
1988-01-07,1.17,509600
1988-01-08,1.07,573600
1988-01-11,1.12,996000
1988-01-12,1.13,799200
1988-01-13,1.17,929600
1988-01-14,1.16,812000
1988-01-15,1.2,879200
1988-01-18,1.17,396800
1988-01-19,1.13,641600
1988-01-20,1.14,680800
1988-01-21,1.12,1641600
1988-01-22,1.12,768000
1988-01-25,1.12,413600
1988-01-26,1.08,383200
1988-01-27,1.1,765600
1988-01-28,1.13,1379200
1988-01-29,1.13,656800
1988-02-01,1.12,568000
1988-02-02,1.13,468800
1988-02-03,1.16,1476000
1988-02-04,1.17,1465600
1988-02-05,1.16,379200
1988-02-08,1.14,239200
1988-02-09,1.18,545600
1988-02-10,1.2,1536000
1988-02-11,1.19,1234400
1988-02-12,1.2,756000
1988-02-16,1.19,498400
1988-02-17,1.19,839200
1988-02-18,1.2,651200
1988-02-19,1.23,1263200
1988-02-22,1.26,1672800
1988-02-23,1.28,2437600
1988-02-24,1.28,2584800
1988-02-25,1.28,1519200
1988-02-26,1.24,1628000
1988-02-29,1.2,972800
1988-03-01,1.23,1285600
1988-03-02,1.24,864000
1988-03-03,1.25,1199200
1988-03-04,1.23,1888800
1988-03-07,1.21,500000
1988-03-08,1.22,773600
1988-03-09,1.19,4460000
1988-03-10,1.19,1331200
1988-03-11,1.18,868800
1988-03-14,1.16,216000
1988-03-15,1.18,430400
1988-03-16,1.16,564800
1988-03-17,1.17,587200
1988-03-18,1.19,964000
1988-03-21,1.16,759200
1988-03-22,1.14,576800
1988-03-23,1.15,2567200
1988-03-24,1.15,630400
1988-03-25,1.15,852800
1988-03-28,1.13,1372800
1988-03-29,1.1,1635200
1988-03-30,1.07,1428800
1988-03-31,1.07,1199200
1988-04-04,1.08,615200
1988-04-05,1.12,324800
1988-04-06,1.16,1838400
1988-04-07,1.13,1208800
1988-04-08,1.1,1679200
1988-04-11,1.1,1204000
1988-04-12,1.11,683200
1988-04-13,1.11,664800
1988-04-14,1.05,894400
1988-04-15,1.05,800800
1988-04-18,1.03,561600
1988-04-19,1.02,857600
1988-04-20,1.01,1033600
1988-04-21,0.99,1936800
1988-04-22,0.97,1908000
1988-04-25,0.98,1104000
1988-04-26,1.0,2274400
1988-04-27,0.99,2942400
1988-04-28,0.98,1057600
1988-04-29,0.99,2826400
1988-05-02,0.99,1549600
1988-05-03,1.02,972800
1988-05-04,1.03,1585600
1988-05-05,0.98,1180800
1988-05-06,1.0,931200
1988-05-09,0.98,1038400
1988-05-10,0.95,2215200
1988-05-11,0.94,1512800
1988-05-12,0.98,1589600
1988-05-13,0.98,540000
1988-05-16,0.99,360000
1988-05-17,0.95,630400
1988-05-18,0.91,1074400
1988-05-19,0.91,1896000
1988-05-20,0.9,1000800
1988-05-23,0.9,1229600
1988-05-24,0.93,1204800
1988-05-25,0.94,1101600
1988-05-26,0.96,1412800
1988-05-27,0.96,1765600
1988-05-31,0.99,1134400
1988-06-01,1.02,2320800
1988-06-02,1.03,1059200
1988-06-03,1.04,870400
1988-06-06,1.05,1129600
1988-06-07,1.05,888000
1988-06-08,1.07,855200
1988-06-09,1.05,693600
1988-06-10,1.06,469600
1988-06-13,1.04,660000
1988-06-14,1.05,1088000
1988-06-15,1.03,374400
1988-06-16,0.99,1544800
1988-06-17,0.99,1176000
1988-06-20,1.01,724800
1988-06-21,1.02,794400
1988-06-22,1.03,1974400
1988-06-23,1.03,879200
1988-06-24,1.05,466400
1988-06-27,1.02,1071200
1988-06-28,1.06,1003200
1988-06-29,1.03,734400
1988-06-30,1.06,856000
1988-07-01,1.05,1056800
1988-07-05,1.06,398400
1988-07-06,1.06,1057600
1988-07-07,1.04,620000
1988-07-08,1.06,246400
1988-07-11,1.05,442400
1988-07-12,1.02,1048800
1988-07-13,1.03,256800
1988-07-14,1.04,262400
1988-07-15,1.03,590400
1988-07-18,1.02,576800
1988-07-19,1.02,708000
1988-07-20,1.04,301600
1988-07-21,1.01,1118400
1988-07-22,0.99,391200
1988-07-25,0.99,329600
1988-07-26,1.0,388800
1988-07-27,0.98,516000
1988-07-28,0.98,2922400
1988-07-29,1.0,1491200
1988-08-01,1.0,452800
1988-08-02,1.01,560800
1988-08-03,1.0,832000
1988-08-04,1.0,696800
1988-08-05,1.0,183200
1988-08-08,0.99,972000
1988-08-09,0.97,1328000
1988-08-10,0.98,576000
1988-08-11,0.97,981600
1988-08-12,0.99,760800
1988-08-15,0.97,280000
1988-08-16,1.0,537600
1988-08-17,1.0,1225600
1988-08-18,1.0,554400
1988-08-19,1.01,489600
1988-08-22,1.0,883200
1988-08-23,0.98,2534400
1988-08-24,1.02,1661600
1988-08-25,1.03,584000
1988-08-26,1.04,606400
1988-08-29,1.07,878400
1988-08-30,1.05,412800
1988-08-31,1.05,251200
1988-09-01,1.03,526400
1988-09-02,1.07,603200
1988-09-06,1.08,255200
1988-09-07,1.09,1600800
1988-09-08,1.08,610400
1988-09-09,1.09,618400
1988-09-12,1.09,384000
1988-09-13,1.09,510400
1988-09-14,1.09,867200
1988-09-15,1.09,1280800
1988-09-16,1.08,856000
1988-09-19,1.07,702400
1988-09-20,1.08,848000
1988-09-21,1.1,1346400
1988-09-22,1.09,997600
1988-09-23,1.07,1516000
1988-09-26,1.06,275200
1988-09-27,1.06,752800
1988-09-28,1.08,679200
1988-09-29,1.1,840000
1988-09-30,1.09,1161600
1988-10-03,1.11,564800
1988-10-04,1.11,512800
1988-10-05,1.11,2260000
1988-10-06,1.14,941600
1988-10-07,1.17,1389600
1988-10-10,1.16,591200
1988-10-11,1.14,1296800
1988-10-12,1.11,1532000
1988-10-13,1.12,544800
1988-10-14,1.14,452000
1988-10-17,1.14,302400
1988-10-18,1.15,757600
1988-10-19,1.13,480000
1988-10-20,1.15,637600
1988-10-21,1.15,471200
1988-10-24,1.14,608800
1988-10-25,1.14,437600
1988-10-26,1.12,824000
1988-10-27,1.12,898400
1988-10-28,1.12,329600
1988-10-31,1.12,632800
1988-11-01,1.12,419200
1988-11-02,1.09,808800
1988-11-03,1.11,980800
1988-11-04,1.09,937600
1988-11-07,1.07,1187200
1988-11-08,1.08,717600
